City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
590,Ambrolauri,42.5211,43.1622,45.3,99,88,2.46,GE,2021-09-25 23:29:50
591,Tela,15.7833,-87.45,86.22,89,75,4.61,HN,2021-09-25 23:27:14
592,Shingu,33.7333,135.9833,74.91,93,100,9.26,JP,2021-09-25 23:29:51
593,Ghorawal,24.7667,82.7833,77.49,81,94,4.36,IN,2021-09-25 23:29:51
594,Rawson,-43.3002,-65.1023,66.45,33,81,14.36,AR,2021-09-25 23:29:52
595,Poum,-20.2333,164.0167,72.93,67,75,5.73,NC,2021-09-25 23:26:43
596,Aswan,24.0934,32.907,79.93,27,10,12.46,EG,2021-09-25 23:29:52
597,Vangaindrano,-23.35,47.6,67.44,84,48,2.13,MG,2021-09-25 23:29:52
598,Basco,20.4487,121.9702,84.31,77,15,18.99,PH,2021-09-25 23:29:53
599,Tezu,27.9167,96.1667,76.26,73,56,3.74,IN,2021-09-25 23:29:53
600,Rocha,-34.4833,-54.3333,54.09,97,24,3.62,UY,2021-09-25 23:25:54
601,Meadow Lake,34.8014,-106.5436,74.66,46,95,18.99,US,2021-09-25 23:29:54
602,Xinqing,48.2333,129.5,51.46,86,0,0.87,CN,2021-09-25 23:29:54
603,Mabaruma,8.2,-59.7833,77.99,85,17,3.47,GY,2021-09-25 23:29:54
604,Mnogovershinnyy,53.9353,139.9242,54.09,60,93,6.24,RU,2021-09-25 23:29:55
605,Hokitika,-42.7167,170.9667,50.7,65,31,10.98,NZ,2021-09-25 23:29:55
606,North Bend,43.4065,-124.2243,66.24,94,90,9.22,US,2021-09-25 23:26:12
607,Novyy Urgal,51.0736,132.5642,49.35,82,2,0.47,RU,2021-09-25 23:29:56
608,Dingtao,35.0683,115.5625,65.95,99,100,8.55,CN,2021-09-25 23:29:56
609,Skovorodino,53.9833,123.9167,51.87,91,94,8.46,RU,2021-09-25 23:29:56
610,Pampa,35.5362,-100.9599,90.55,23,1,19.57,US,2021-09-25 23:29:57
611,Nadym,65.5333,72.5167,31.84,80,0,5.93,RU,2021-09-25 23:29:57
612,Bouna,9.2667,-3.0,73.78,92,99,6.89,CI,2021-09-25 23:29:57
613,Ascension,30.2169,-90.9001,82.4,46,1,3.44,US,2021-09-25 23:29:58
614,Ishigaki,24.3448,124.1572,82.53,89,40,5.75,JP,2021-09-25 23:29:58
615,Roald,62.5833,6.1333,57.34,72,90,12.66,NO,2021-09-25 23:29:58
616,Bayan,46.0833,127.4,56.71,95,100,4.47,CN,2021-09-25 23:29:59
617,Leh,34.1667,77.5833,51.28,43,48,5.23,IN,2021-09-25 23:26:56
618,Oranjemund,-28.55,16.4333,55.58,84,10,5.46,NA,2021-09-25 23:29:59
619,Namtsy,62.7161,129.6658,37.51,88,99,5.19,RU,2021-09-25 23:25:56
620,Emmen,52.7792,6.9069,63.75,91,89,3.0,NL,2021-09-25 23:30:00
621,Sohag,26.557,31.6948,75.67,40,13,6.78,EG,2021-09-25 23:30:00
622,Riviere-Au-Renard,48.9957,-64.3971,57.49,99,100,2.82,CA,2021-09-25 23:26:50
623,Esmeraldas,-19.7625,-44.3139,70.84,61,69,6.11,BR,2021-09-25 23:30:01
624,Sovetskaya Gavan,48.9723,140.2878,59.83,59,100,2.71,RU,2021-09-25 23:30:01
625,Novomykolayivka,47.9781,35.9102,55.65,67,96,14.18,UA,2021-09-25 23:30:02
626,Quechultenango,17.4167,-99.2167,73.54,93,96,2.42,MX,2021-09-25 23:30:03
627,Vestmannaeyjar,63.4427,-20.2734,40.6,84,100,5.23,IS,2021-09-25 23:25:45
628,Mosquera,4.7059,-74.2302,59.09,58,40,18.41,CO,2021-09-25 23:30:05
629,Bayji,34.9311,43.487,72.79,19,0,9.66,IQ,2021-09-25 23:30:05
630,Ampanihy,-24.7,44.75,70.07,55,0,3.89,MG,2021-09-25 23:30:06
631,Dingle,10.9995,122.6711,78.98,88,91,3.91,PH,2021-09-25 23:27:48
632,Cap-Aux-Meules,47.3821,-61.8597,62.65,88,75,19.57,CA,2021-09-25 23:30:06
633,Phimai,15.2232,102.4947,77.25,95,100,5.68,TH,2021-09-25 23:30:07
634,Voyvozh,62.892,54.9635,40.91,93,100,11.14,RU,2021-09-25 23:30:07
635,Prince Rupert,54.3161,-130.3201,53.69,86,90,4.61,CA,2021-09-25 23:30:08
636,Laiyang,36.9758,120.7136,67.03,94,100,6.08,CN,2021-09-25 23:30:08
637,Samarai,-10.6167,150.6667,80.08,86,59,12.66,PG,2021-09-25 23:26:18
638,Clinton,42.587,-82.9199,64.42,64,40,8.05,US,2021-09-25 23:25:12
639,Santiago,-33.4569,-70.6483,62.04,59,0,0.0,CL,2021-09-25 23:30:08
640,Iwaki,37.05,140.8833,70.23,78,100,5.06,JP,2021-09-25 23:30:09
641,Kavieng,-2.5744,150.7967,83.64,76,51,14.34,PG,2021-09-25 23:26:05
642,Fairbanks,64.8378,-147.7164,35.6,88,75,0.0,US,2021-09-25 23:25:02
643,Arua,3.0201,30.9111,60.03,92,90,0.16,UG,2021-09-25 23:30:09
644,Zhezkazgan,47.8043,67.7144,49.98,27,54,10.04,KZ,2021-09-25 23:25:59
645,Union,40.6334,-74.2663,71.22,68,60,2.04,US,2021-09-25 23:30:10
646,Xuddur,4.1213,43.8894,71.38,82,75,12.91,SO,2021-09-25 23:30:10
647,Manokwari,-0.8667,134.0833,81.91,69,100,2.3,ID,2021-09-25 23:26:09
648,Morondava,-20.2833,44.2833,72.52,71,24,8.61,MG,2021-09-25 23:30:11
649,Antakya,36.2066,36.1572,62.42,47,0,1.14,TR,2021-09-25 23:27:28
650,Churapcha,62.0025,132.4325,37.15,83,100,5.28,RU,2021-09-25 23:27:36
651,Caxito,-8.5785,13.6643,74.05,77,70,4.76,AO,2021-09-25 23:30:12
652,Lagoa,39.05,-27.9833,70.41,84,100,8.23,PT,2021-09-25 23:26:45
653,San Carlos Del Zulia,9.0,-71.9135,81.12,74,31,5.35,VE,2021-09-25 23:30:12
654,Bubaque,11.2833,-15.8333,82.4,77,96,8.12,GW,2021-09-25 23:30:13
655,Anori,-3.7728,-61.6442,75.85,86,69,2.84,BR,2021-09-25 23:30:14
656,General Teran,25.2667,-99.6833,81.27,57,91,3.4,MX,2021-09-25 23:30:14
657,Pochutla,15.7432,-96.4661,85.82,82,76,4.74,MX,2021-09-25 23:30:14
658,Bat Khela,34.6167,71.9714,72.86,65,0,5.26,PK,2021-09-25 23:30:15
659,Mahibadhoo,3.7833,72.9667,81.07,79,96,19.95,MV,2021-09-25 23:30:15
660,The Valley,18.217,-63.0578,84.34,74,20,8.05,AI,2021-09-25 23:30:15
661,Balabac,7.9868,117.0645,82.2,77,81,2.28,PH,2021-09-25 23:30:16
662,Weatherford,32.7593,-97.7972,89.29,32,16,7.9,US,2021-09-25 23:30:16
663,Asosa,10.0667,34.5333,58.28,99,100,1.01,ET,2021-09-25 23:30:16
664,Adet,11.2644,37.4888,54.93,89,89,2.64,ET,2021-09-25 23:30:16
665,Taoudenni,22.6783,-3.9836,93.83,8,51,8.61,ML,2021-09-25 23:30:17
666,Berlevag,70.8578,29.0864,45.95,86,98,10.25,NO,2021-09-25 23:30:17
667,Lexington,37.9887,-84.4777,65.52,64,20,4.61,US,2021-09-25 23:28:05
668,Mareeba,-17.0,145.4333,75.43,70,54,5.21,AU,2021-09-25 23:30:18
669,Acapulco,16.8634,-99.8901,85.82,74,90,6.91,MX,2021-09-25 23:27:29
670,Cortes,41.9395,-1.4396,68.05,56,48,4.45,ES,2021-09-25 23:30:18
671,Grand Baie,-20.0182,57.5802,72.07,74,7,5.99,MU,2021-09-25 23:26:07
672,Obihiro,42.9172,143.2044,53.01,73,100,0.2,JP,2021-09-25 23:30:19
673,Batagay-Alyta,67.8006,130.4114,30.92,78,82,2.55,RU,2021-09-25 23:30:20
674,Verkhnedneprovskiy,54.9813,33.3457,46.09,94,75,12.59,RU,2021-09-25 23:30:20
675,Haines Junction,60.7522,-137.5108,46.35,36,100,8.05,CA,2021-09-25 23:26:10
676,Capao Da Canoa,-29.7456,-50.0097,62.82,89,10,6.78,BR,2021-09-25 23:30:20
677,Ixtlan,20.1833,-102.4,71.94,67,93,0.38,MX,2021-09-25 23:30:21
678,Pangkalanbuun,-2.6833,111.6167,74.12,98,100,1.28,ID,2021-09-25 23:27:43
679,Young,-32.6833,-57.6333,55.26,92,3,8.28,UY,2021-09-25 23:30:21
680,Almaznyy,48.0448,40.045,48.34,77,82,11.5,RU,2021-09-25 23:30:22
681,Sabaudia,41.3003,13.0282,73.83,93,100,2.84,IT,2021-09-25 23:30:22
682,Tynda,55.1667,124.7167,46.06,77,90,3.27,RU,2021-09-25 23:30:22
683,Beringovskiy,63.05,179.3167,36.14,58,73,5.28,RU,2021-09-25 23:30:23
684,Bibiani,6.4635,-2.3194,70.81,100,100,1.99,GH,2021-09-25 23:30:23
685,Londrina,-23.3103,-51.1628,82.06,42,0,4.61,BR,2021-09-25 23:26:19
686,Barao De Melgaco,-16.1944,-55.9675,93.72,25,10,2.17,BR,2021-09-25 23:30:23
687,Aklavik,68.2191,-135.0107,34.63,80,75,14.97,CA,2021-09-25 23:25:52
688,Solnechnyy,50.7214,136.6319,55.6,63,9,1.57,RU,2021-09-25 23:26:24
689,Petlawad,23.0,74.8,72.46,99,100,6.08,IN,2021-09-25 23:30:24
690,Sakakah,29.9697,40.2064,78.37,36,0,8.28,SA,2021-09-25 23:30:24
691,Carrigaline,51.8117,-8.3986,61.02,99,75,8.05,IE,2021-09-25 23:30:25
692,Katoro,-3.0203,31.8958,69.35,67,86,4.99,TZ,2021-09-25 23:30:25
693,Hvide Sande,56.0045,8.1294,52.09,77,82,10.09,DK,2021-09-25 23:30:25
694,Oksfjord,70.2396,22.3479,45.52,91,100,5.48,NO,2021-09-25 23:30:26
695,Joensuu,62.6012,29.7632,46.27,95,75,6.91,FI,2021-09-25 23:28:07
696,Fairfield,41.2668,-73.3162,67.8,81,1,3.44,US,2021-09-25 23:27:37
697,Dedougou,12.4667,-3.4667,79.25,66,11,6.87,BF,2021-09-25 23:30:26
698,Cozumel,20.5083,-86.9458,89.67,75,40,1.99,MX,2021-09-25 23:30:26
699,Turukhansk,65.8167,87.9833,30.6,82,47,7.38,RU,2021-09-25 23:30:27
700,Pudozh,61.8099,36.5345,46.24,95,100,6.08,RU,2021-09-25 23:30:27
701,Burnham,41.6389,-87.5567,68.25,38,1,1.99,US,2021-09-25 23:30:27
702,Borgosesia,45.7145,8.2799,65.57,95,100,2.77,IT,2021-09-25 23:30:28
703,Praia Da Vitoria,38.7333,-27.0667,71.85,88,90,7.92,PT,2021-09-25 23:30:28
704,Quatre Cocos,-20.2078,57.7625,71.71,78,28,18.01,MU,2021-09-25 23:25:34
705,Boyolangu,-8.1181,111.8935,77.41,84,82,6.85,ID,2021-09-25 23:30:28
706,Mindelo,16.8901,-24.9804,78.35,69,20,13.8,CV,2021-09-25 23:30:29
707,Ikwiriri,-7.9562,38.9716,69.44,93,22,1.25,TZ,2021-09-25 23:30:29
708,Sompeta,18.9333,84.6,76.78,95,100,7.45,IN,2021-09-25 23:30:29
709,Camana,-16.6228,-72.7111,62.87,82,46,7.58,PE,2021-09-25 23:30:30
710,Sharjah,25.3573,55.4033,91.38,68,0,5.75,AE,2021-09-25 23:27:46
711,Xai-Xai,-25.0519,33.6442,63.99,93,3,7.83,MZ,2021-09-25 23:30:31
712,Mitsamiouli,-11.3847,43.2844,75.79,76,15,4.38,KM,2021-09-25 23:25:55
713,Ihosy,-22.4,46.1167,58.93,87,62,9.51,MG,2021-09-25 23:30:31
714,Yagodnoye,62.55,149.6667,33.73,95,100,6.11,RU,2021-09-25 23:30:31
715,Jeremoabo,-10.075,-38.4808,68.72,95,59,10.49,BR,2021-09-25 23:30:32
716,Matagami,49.7502,-77.6328,60.91,72,90,10.36,CA,2021-09-25 23:30:32
717,Cosamaloapan,18.3667,-95.8,77.47,85,54,6.31,MX,2021-09-25 23:30:32
718,Malartic,48.1335,-78.1328,60.91,96,100,8.41,CA,2021-09-25 23:30:32
719,Edmundston,47.3737,-68.3251,64.49,80,1,2.3,CA,2021-09-25 23:30:33
720,Shenjiamen,29.9576,122.298,75.81,68,10,6.44,CN,2021-09-25 23:30:33
721,Stege,54.987,12.2846,56.08,76,95,3.02,DK,2021-09-25 23:30:33
722,Warrnambool,-38.3833,142.4833,52.81,53,80,6.13,AU,2021-09-25 23:30:34
723,Pahrump,36.2083,-115.9839,93.43,22,14,3.0,US,2021-09-25 23:30:34
724,Humaita,-7.5061,-63.0208,74.82,88,80,3.56,BR,2021-09-25 23:30:35
725,Iskateley,67.6803,53.1512,43.5,84,100,15.64,RU,2021-09-25 23:30:35
726,Raga,8.4596,25.678,69.3,90,95,2.91,SS,2021-09-25 23:30:36
727,Belogorsk,50.9158,128.4611,55.45,65,40,6.4,RU,2021-09-25 23:30:36
728,Bulancak,40.9372,38.2291,60.62,67,75,4.61,TR,2021-09-25 23:30:36
729,Kristiinankaupunki,62.2743,21.376,47.03,85,15,11.32,FI,2021-09-25 23:30:37
730,Henties Bay,-22.116,14.2845,53.85,92,2,3.51,NA,2021-09-25 23:26:30
731,Sharlyk,52.9167,54.75,48.13,76,100,3.24,RU,2021-09-25 23:27:58
732,Yeppoon,-23.1333,150.7333,73.18,58,41,6.85,AU,2021-09-25 23:30:37
733,Maumere,-8.6199,122.2111,81.34,64,56,3.0,ID,2021-09-25 23:30:38
734,Strezhevoy,60.7333,77.5889,33.78,88,97,11.16,RU,2021-09-25 23:25:28
735,Amos,48.5669,-78.1162,61.07,97,100,6.67,CA,2021-09-25 23:30:02
736,Voh,-20.9667,164.7,79.9,49,0,6.98,NC,2021-09-25 23:30:38
737,Zhigalovo,54.8097,105.1578,34.02,84,100,4.63,RU,2021-09-25 23:30:38
738,Lamu,-2.2717,40.902,75.42,79,84,14.12,KE,2021-09-25 23:30:39
739,Sinegorye,62.0788,150.477,34.97,100,98,5.7,RU,2021-09-25 23:30:39
740,Biryusinsk,55.9634,97.8235,31.66,87,97,3.42,RU,2021-09-25 23:30:40
741,Moranbah,-22.0016,148.0466,77.88,31,0,8.32,AU,2021-09-25 23:30:41
742,Takoradi,4.8845,-1.7554,76.05,90,100,5.61,GH,2021-09-25 23:30:41
743,Sayansk,54.1088,102.1648,31.73,82,99,2.64,RU,2021-09-25 23:30:42
744,Marystown,47.1666,-55.1483,50.86,100,100,8.12,CA,2021-09-25 23:30:42
745,Hovd,48.0056,91.6419,35.91,31,19,6.98,MN,2021-09-25 23:30:42
746,Rosetta,31.4044,30.4164,71.64,67,0,5.88,EG,2021-09-25 23:30:43
747,Kungurtug,50.5994,97.5228,23.41,87,51,2.71,RU,2021-09-25 23:30:43
748,Malpe,13.35,74.7167,78.1,91,71,2.3,IN,2021-09-25 23:30:44
749,Desa,43.8667,23.0333,65.64,60,0,2.68,RO,2021-09-25 23:30:44
750,Berbera,10.4396,45.0143,87.93,64,70,0.92,SO,2021-09-25 23:30:44
751,Bada,51.392,109.8717,36.34,97,100,7.87,RU,2021-09-25 23:30:45
752,Mandalgovi,45.7625,106.2708,39.24,60,0,12.06,MN,2021-09-25 23:30:45
753,Sinjai,-5.1241,120.253,81.05,77,60,3.6,ID,2021-09-25 23:30:45
754,Soyo,-6.1349,12.3689,75.02,85,85,5.73,AO,2021-09-25 23:30:46
755,Nata,8.3333,-80.5167,82.47,87,100,4.12,PA,2021-09-25 23:30:46
756,Mafinga,-7.25,35.0667,68.76,47,2,2.95,TZ,2021-09-25 23:30:47
757,Hirara,24.8,125.2833,84.47,84,20,5.75,JP,2021-09-25 23:30:47
758,Viloco,-16.95,-67.55,46.78,75,33,4.18,BO,2021-09-25 23:30:47
759,Cambridge,43.3601,-80.3127,58.33,78,20,1.99,CA,2021-09-25 23:25:51
760,Caronport,50.4501,-105.8179,80.78,26,19,9.69,CA,2021-09-25 23:30:48
761,Port Shepstone,-30.7414,30.455,71.51,75,12,12.3,ZA,2021-09-25 23:25:54
762,Mikun,62.3547,50.0771,44.82,96,100,6.53,RU,2021-09-25 23:30:49
763,Namyslow,51.0759,17.7228,61.52,88,19,2.08,PL,2021-09-25 23:30:49
764,Bowling Green,36.9903,-86.4436,71.53,63,1,4.61,US,2021-09-25 23:25:52
765,Morgan City,29.6994,-91.2068,81.03,50,1,5.75,US,2021-09-25 23:30:50
766,Honningsvag,70.9821,25.9704,46.87,83,100,17.11,NO,2021-09-25 23:30:50
767,Mount Vernon,40.9126,-73.8371,71.28,68,75,1.01,US,2021-09-25 23:26:10
768,Kimamba,-6.7833,37.1333,69.06,79,21,1.66,TZ,2021-09-25 23:30:51
769,Bettiah,26.8,84.5,79.57,76,47,3.0,IN,2021-09-25 23:30:51
770,Banff,51.1762,-115.5698,74.43,32,54,11.5,CA,2021-09-25 23:30:51
771,Kolda,12.8833,-14.95,75.51,96,18,4.16,SN,2021-09-25 23:30:52
772,Lobito,-12.3481,13.5456,69.84,84,25,9.55,AO,2021-09-25 23:30:52
773,De-Kastri,51.4667,140.7833,61.36,56,59,3.44,RU,2021-09-25 23:30:52
774,Mocuba,-16.8392,36.9856,67.37,92,11,2.35,MZ,2021-09-25 23:30:53
775,Pyshchug,58.8873,45.7134,41.29,99,99,5.61,RU,2021-09-25 23:30:53
776,Kindia,10.0569,-12.8658,71.11,97,99,3.24,GN,2021-09-25 23:30:53
777,Katesh,-4.5167,35.3833,54.39,88,28,5.32,TZ,2021-09-25 23:30:54
778,Charters Towers,-20.1,146.2667,77.54,46,1,6.93,AU,2021-09-25 23:30:54
779,Manta,-0.95,-80.7333,74.98,78,40,13.8,EC,2021-09-25 23:30:54
780,Doka,13.5167,35.7667,69.08,95,100,14.54,SD,2021-09-25 23:30:55
781,Mendi,-6.1761,143.6513,69.71,61,60,2.84,PG,2021-09-25 23:30:55
782,Mitu,1.1983,-70.1733,71.2,96,98,2.04,CO,2021-09-25 23:30:56
783,Xinzhou,38.4092,112.7333,57.54,91,100,1.57,CN,2021-09-25 23:30:56
784,Ust-Maya,60.4167,134.5333,39.25,73,95,5.59,RU,2021-09-25 23:30:56
785,Kosa,59.9445,54.9977,44.17,93,100,9.26,RU,2021-09-25 23:30:56
786,Upington,-28.4478,21.2561,62.98,19,18,5.75,ZA,2021-09-25 23:30:31
787,Obzor,42.8167,27.8833,61.02,79,0,7.7,BG,2021-09-25 23:30:57
788,Gazojak,41.1875,61.4036,71.24,28,4,9.6,TM,2021-09-25 23:30:57
789,Codrington,-38.2667,141.9667,50.94,63,58,5.01,AU,2021-09-25 23:26:09
790,Olafsvik,64.8945,-23.7142,42.03,77,93,40.13,IS,2021-09-25 23:30:58
791,Klobuck,50.9008,18.9367,60.58,86,35,2.04,PL,2021-09-25 23:30:58
792,Nantucket,41.2835,-70.0995,70.0,94,90,6.91,US,2021-09-25 23:26:03
793,Bodden Town,19.2833,-81.25,86.0,76,40,1.99,KY,2021-09-25 23:30:59
794,Olecko,54.0337,22.507,47.26,97,4,6.51,PL,2021-09-25 23:30:59
795,Mamallapuram,12.6264,80.1722,78.85,71,99,9.71,IN,2021-09-25 23:31:00
796,Chitrakonda,18.1167,82.0833,72.64,96,98,1.1,IN,2021-09-25 23:31:00
797,Buraydah,26.326,43.975,82.85,24,2,8.32,SA,2021-09-25 23:31:01
798,Mazagao,-0.115,-51.2894,86.05,75,100,7.05,BR,2021-09-25 23:31:01
799,Cururupu,-1.8283,-44.8683,78.46,81,86,6.6,BR,2021-09-25 23:31:01
800,Hauterive,46.0901,3.4459,61.56,97,69,3.47,FR,2021-09-25 23:31:02
801,Areia Branca,-4.9561,-37.1369,86.2,74,11,21.88,BR,2021-09-25 23:31:02
802,Fuyu,45.1833,124.8167,61.56,94,99,6.08,CN,2021-09-25 23:31:02
803,Mabamba,-3.5983,30.5019,72.45,43,92,3.0,TZ,2021-09-25 23:31:03
804,Cabras,39.93,8.5314,78.08,85,89,13.82,IT,2021-09-25 23:31:03
805,Todos Santos,23.45,-110.2167,91.11,78,51,5.1,MX,2021-09-25 23:31:03
806,Copiapo,-27.3667,-70.3333,51.49,46,0,3.0,CL,2021-09-25 23:26:52
807,Ceres,37.5949,-120.9577,97.12,17,7,12.64,US,2021-09-25 23:31:04
808,Colares,38.7992,-9.4469,66.33,74,32,1.01,PT,2021-09-25 23:31:05
809,Tambovka,50.0969,128.0489,44.71,64,13,5.35,RU,2021-09-25 23:31:05
810,Cabra,37.4725,-4.4421,69.39,73,0,2.82,ES,2021-09-25 23:31:05
811,Dauphin,51.1494,-100.0502,75.34,31,40,10.36,CA,2021-09-25 23:26:39
812,Coos Bay,43.3665,-124.2179,66.31,94,90,9.22,US,2021-09-25 23:31:06
813,Waynesville,35.4887,-82.9887,61.93,79,3,3.0,US,2021-09-25 23:31:06
814,Baleshwar,21.4942,86.9317,77.18,94,94,6.11,IN,2021-09-25 23:31:07
815,Sidrolandia,-20.9319,-54.9614,81.39,30,3,5.41,BR,2021-09-25 23:31:07
816,Mampong,7.0627,-1.4001,69.51,98,100,5.23,GH,2021-09-25 23:31:07
817,Luzhany,48.3649,25.7717,53.64,76,14,4.79,UA,2021-09-25 23:31:08
818,Kieta,-6.2167,155.6333,82.85,77,21,4.83,PG,2021-09-25 23:26:58
819,Hof,50.3167,11.9167,56.62,84,62,1.01,DE,2021-09-25 23:31:09
820,Nola,40.922,14.5329,71.58,93,54,1.41,IT,2021-09-25 23:31:09
821,Belyy Yar,53.6039,91.3903,33.69,86,0,4.47,RU,2021-09-25 23:31:10
822,Jumla,29.2747,82.1838,57.83,87,87,4.05,NP,2021-09-25 23:31:10
823,Corinth,37.9407,22.9573,70.68,60,0,2.82,GR,2021-09-25 23:31:10
824,Fatehpur,25.9333,80.8,79.52,82,94,6.31,IN,2021-09-25 23:31:11
825,Whitehorse,60.7161,-135.0538,47.17,42,75,8.01,CA,2021-09-25 23:31:11
826,Ginda,30.6945,78.4932,57.78,79,0,6.04,IN,2021-09-25 23:31:11
827,Tessalit,20.1986,1.0114,85.86,10,0,11.88,ML,2021-09-25 23:31:12
828,Nsanje,-16.92,35.262,71.94,72,0,4.0,MW,2021-09-25 23:31:12
829,Fallon,39.4735,-118.7774,92.91,12,1,0.0,US,2021-09-25 23:31:12
830,Soyaux,45.65,0.2,63.23,87,0,3.44,FR,2021-09-25 23:31:12
831,Puerto Escondido,15.85,-97.0667,83.23,61,40,3.44,MX,2021-09-25 23:25:43
832,Nizhnevartovsk,60.9344,76.5531,33.82,93,75,8.95,RU,2021-09-25 23:31:13
833,Buluang,13.3068,123.3425,82.15,80,29,0.65,PH,2021-09-25 23:31:13
834,Hualmay,-11.0964,-77.6139,64.11,81,92,10.98,PE,2021-09-25 23:27:14
835,Basoko,1.2391,23.616,69.91,93,71,0.4,CD,2021-09-25 23:27:53
836,Robertsganj,24.7,83.0667,76.6,84,99,3.94,IN,2021-09-25 23:31:14
837,Suluq,31.6682,20.2521,70.48,65,0,7.29,LY,2021-09-25 23:31:14
838,Aldergrove,49.058,-122.4709,76.59,56,75,6.91,CA,2021-09-25 23:31:15
839,Mackenzie,55.2999,-123.1698,55.62,71,90,5.75,CA,2021-09-25 23:30:12
840,Rosarito,32.3333,-117.0333,80.58,76,19,10.0,MX,2021-09-25 23:31:15
841,Neiafu,-18.65,-173.9833,77.68,53,40,6.91,TO,2021-09-25 23:31:15
842,Opuwo,-18.0607,13.84,71.96,27,1,2.44,NA,2021-09-25 23:31:16
843,Langsa,4.4683,97.9683,75.56,94,97,1.9,ID,2021-09-25 23:31:16
844,Nago,26.5881,127.9761,84.36,78,5,9.06,JP,2021-09-25 23:31:16
845,Kotka,60.4664,26.9458,47.46,88,100,15.08,FI,2021-09-25 23:31:17
846,Boende,-0.2167,20.8667,69.82,95,70,1.81,CD,2021-09-25 23:26:07
847,Two Hills,53.7169,-111.7518,67.08,39,99,10.36,CA,2021-09-25 23:31:17
848,Lunglei,22.8833,92.7333,65.03,99,18,2.57,IN,2021-09-25 23:31:17
849,Maraba,-5.3686,-49.1178,81.97,51,72,1.99,BR,2021-09-25 23:31:18
850,Elat,29.5581,34.9482,78.64,31,0,16.11,IL,2021-09-25 23:26:55
851,Arlit,18.7369,7.3853,89.28,11,0,8.97,NE,2021-09-25 23:26:51
852,Nemyriv,48.9708,28.8378,57.33,73,34,11.25,UA,2021-09-25 23:31:19
853,Melk,48.2274,15.3319,59.04,91,5,1.86,AT,2021-09-25 23:31:19
854,Muli,2.9167,73.5667,82.42,78,100,20.38,MV,2021-09-25 23:31:20
855,Palana,59.1167,159.9667,44.92,68,78,10.27,RU,2021-09-25 23:31:20
856,Mbandaka,0.0487,18.2603,70.21,94,77,2.44,CD,2021-09-25 23:31:20
857,Tazovskiy,67.4667,78.7,31.15,83,2,6.42,RU,2021-09-25 23:31:20
858,Phonhong,18.5007,102.4166,76.82,96,100,2.3,LA,2021-09-25 23:31:21
859,Tombouctou,20.0,-3.0,91.85,13,19,9.13,ML,2021-09-25 23:31:21
860,Aginskoye,51.1,114.53,52.99,86,100,9.69,RU,2021-09-25 23:31:21
861,Kehra,59.3361,25.3211,49.8,90,70,12.01,EE,2021-09-25 23:31:22
862,Ewa Beach,21.3156,-158.0072,87.75,57,90,20.0,US,2021-09-25 23:27:34
863,Ishinomaki,38.4167,141.3,64.4,70,100,10.49,JP,2021-09-25 23:31:22
864,Tocopilla,-22.092,-70.1979,65.77,64,21,10.76,CL,2021-09-25 23:31:22
865,Kuryk,43.2,51.65,61.23,52,89,12.01,KZ,2021-09-25 23:31:23
866,Jishou,28.3167,109.7167,78.6,76,0,1.21,CN,2021-09-25 23:31:23
867,Coquimbo,-29.9533,-71.3436,56.93,82,0,9.22,CL,2021-09-25 23:24:10
868,Laramie,41.3114,-105.5911,76.95,15,1,5.01,US,2021-09-25 23:31:24
869,Homer,59.6425,-151.5483,44.49,73,90,8.05,US,2021-09-25 23:31:25
870,Brigantine,39.4101,-74.3646,70.0,73,1,4.61,US,2021-09-25 23:31:25
871,Fukue,32.6881,128.8419,75.56,83,75,9.22,JP,2021-09-25 23:26:42
872,Laibin,23.7,109.2667,80.69,72,0,2.35,CN,2021-09-25 23:31:26
873,Stykkisholmur,65.0757,-22.7297,40.78,80,98,34.63,IS,2021-09-25 23:31:26
874,Labrea,-7.2586,-64.7981,75.36,86,66,2.62,BR,2021-09-25 23:31:27
875,Selma,36.5708,-119.6121,92.98,27,1,3.44,US,2021-09-25 23:31:27
876,Severobaykalsk,55.65,109.3167,40.17,90,100,5.39,RU,2021-09-25 23:31:28
877,South River,40.4465,-74.386,71.2,77,57,2.26,US,2021-09-25 23:31:28
878,Qui Nhon,13.7667,109.2333,76.98,89,100,3.98,VN,2021-09-25 23:27:22
879,Saint-Joseph,-21.3667,55.6167,68.38,81,22,13.67,RE,2021-09-25 23:31:28
880,Mushabani,22.5167,86.45,76.59,94,84,2.26,IN,2021-09-25 23:31:29
881,Cocal,-28.6167,-49.35,60.33,97,19,0.94,BR,2021-09-25 23:31:29
882,Uglich,57.5275,38.3317,46.65,99,100,1.5,RU,2021-09-25 23:31:30
883,Wichita Falls,33.9137,-98.4934,90.66,23,1,7.0,US,2021-09-25 23:27:11
884,Mecca,21.4267,39.8261,84.49,52,20,4.21,SA,2021-09-25 23:31:30
885,Ukiah,39.1502,-123.2078,91.53,26,1,11.5,US,2021-09-25 23:31:31
886,Inuvik,68.3499,-133.7218,34.66,86,90,12.66,CA,2021-09-25 23:27:09
887,Port-Cartier,50.0334,-66.8654,53.74,93,71,2.68,CA,2021-09-25 23:26:57
888,Mchinji,-13.7984,32.8802,63.57,63,29,4.5,MW,2021-09-25 23:31:31
889,Usakos,-22.0,15.6,74.07,25,6,5.86,NA,2021-09-25 23:31:31
